n_params,loss,mechanism_type,rate_equation,eq_hash,fit_inherited_from_estimate,K1,K10,K11,K12,K13,K1_T,K2,K2_T,K3,K3_T,K4,K4_T,K5,K6,K7,K8,K9,L,k10f,k10r,k11f,k11r,k12f,k12r,k13f,k1f,k1r,k2f,k2r,k3f,k3r,k4f,k4r,k5f,k5r,k6f,k6r,k7f,k8f,k8r,k9f,k9r
7,0.015017269433132939,"EnzymeMechanism{((:NADH, :Pyruvate), (:Lactate, :NAD), ()), (((:E, :Lactate), (:E_Lactate,), true, 1), ((:E, :NAD), (:E_NAD,), false, 2), ((:E, :NADH), (:E_NADH,), true, 3), ((:E, :Pyruvate), (:E_Pyruvate,), false, 4), ((:E_Lactate, :NAD), (:E_Lactate_NAD,), false, 2), ((:E_Lactate, :NADH), (:E_Lactate_NADH,), true, 3), ((:E_NAD, :Pyruvate), (:E_NAD_Pyruvate,), false, 4), ((:E_NADH, :Lactate), (:E_Lactate_NADH,), true, 1), ((:E_NADH, :Pyruvate), (:E_NADH_Pyruvate,), false, 4), ((:E_NADH_Pyruvate,), (:E_Lactate_NAD,), false, 5), ((:E_Pyruvate, :NAD), (:E_NAD_Pyruvate,), false, 2))}","(; K1, k2f, k2r, K3, k4f, k4r, k10f, Keq, E_total) = params
(; NADH, Pyruvate, Lactate, NAD) = concs
k10r = (1 / Keq) * (1 / (1 / K1)) * (1 / k2f) * k2r * (1 / K3) * k4f * (1 / k4r) * k10f
v = E_total * (k10f * k2r ^ 3 * k4f * k4r * NADH * Pyruvate / K3 + k10f * k2r ^ 2 * k4f * k4r ^ 2 * NADH * Pyruvate / K3 + k10f * k2f * k2r ^ 2 * k4f * k4r * NAD * NADH * Pyruvate / K3 + k10f * k2r ^ 2 * k4f ^ 2 * k4r * NADH * Pyruvate ^ 2 / K3 + (Lactate / K1) * (-k10r * k2f * k2r * k4r ^ 3 * NAD + k10r * k2f * k2r ^ 2 * k4r ^ 2 * NAD + k10r * k2f * k2r * k4f * k4r ^ 2 * NAD * Pyruvate + k10r * k2f ^ 2 * k2r * k4r ^ 2 * NAD ^ 2)) / ((1 + Lactate / K1) * (1 + NADH / K3) * (k10f * k2r ^ 3 * k4r + k10f * k2r ^ 2 * k4r ^ 2 + k10r * k2r * k4r ^ 3 + k10r * k2r ^ 2 * k4r ^ 2 + k2r ^ 3 * k4r ^ 2 + k2r ^ 2 * k4r ^ 3 + k10f * k2f * k2r ^ 2 * k4r * NAD + k10r * k2f * k2r * k4r ^ 2 * NAD + k2f * k2r ^ 2 * k4r ^ 2 * NAD + k10f * k2r ^ 2 * k4f * k4r * Pyruvate + k10r * k2r * k4f * k4r ^ 2 * Pyruvate + k2r ^ 2 * k4f * k4r ^ 2 * Pyruvate) + 1 * (k10f * k2f * k2r ^ 2 * k4r * NAD + k10f * k2f * k2r * k4r ^ 2 * NAD + k10r * k2f * k2r * k4r ^ 2 * NAD + k10r * k2f * k4r ^ 3 * NAD + k2f * k2r ^ 2 * k4r ^ 2 * NAD + k2f * k2r * k4r ^ 3 * NAD + k10f * k2f * k2r * k4f * k4r * NAD * Pyruvate + k10r * k2f * k4f * k4r ^ 2 * NAD * Pyruvate + k2f * k2r * k4f * k4r ^ 2 * NAD * Pyruvate + k10f * k2f ^ 2 * k2r * k4r * NAD ^ 2 + k10r * k2f ^ 2 * k4r ^ 2 * NAD ^ 2 + k2f ^ 2 * k2r * k4r ^ 2 * NAD ^ 2) + 1 * (k10f * k2r ^ 3 * k4f * Pyruvate + k10f * k2r ^ 2 * k4f * k4r * Pyruvate + k10r * k2r * k4f * k4r ^ 2 * Pyruvate + k10r * k2r ^ 2 * k4f * k4r * Pyruvate + k2r ^ 3 * k4f * k4r * Pyruvate + k2r ^ 2 * k4f * k4r ^ 2 * Pyruvate + k10f * k2f * k2r ^ 2 * k4f * NAD * Pyruvate + k10r * k2f * k2r * k4f * k4r * NAD * Pyruvate + k2f * k2r ^ 2 * k4f * k4r * NAD * Pyruvate + k10f * k2r ^ 2 * k4f ^ 2 * Pyruvate ^ 2 + k10r * k2r * k4f ^ 2 * k4r * Pyruvate ^ 2 + k2r ^ 2 * k4f ^ 2 * k4r * Pyruvate ^ 2) + 1 * (k10f * k2f * k2r * k4r ^ 2 * Lactate * NAD / K1 + k10f * k2f * k2r ^ 2 * k4r * Lactate * NAD / K1 + k2f * k2r ^ 2 * k4r ^ 2 * Lactate * NAD / K1 + k2f * k2r * k4r ^ 3 * Lactate * NAD / K1 + k10f * k2r ^ 2 * k4f * k4r * NADH * Pyruvate / K3 + k10f * k2r * k4f * k4r ^ 2 * NADH * Pyruvate / K3 + k10f * k2f * k2r * k4f * k4r * Lactate * NAD * Pyruvate / K1 + k2f * k2r * k4f * k4r ^ 2 * Lactate * NAD * Pyruvate / K1 + k10f * k2f ^ 2 * k2r * k4r * Lactate * NAD ^ 2 / K1 + k2f ^ 2 * k2r * k4r ^ 2 * Lactate * NAD ^ 2 / K1 + k10f * k2f * k2r * k4f * k4r * NAD * NADH * Pyruvate / K3 + k10f * k2r * k4f ^ 2 * k4r * NADH * Pyruvate ^ 2 / K3) + 1 * (k10f * k2f * k2r ^ 2 * k4f * NAD * Pyruvate + k10f * k2f * k2r * k4f * k4r * NAD * Pyruvate + k10r * k2f * k2r * k4f * k4r * NAD * Pyruvate + k10r * k2f * k4f * k4r ^ 2 * NAD * Pyruvate + k2f * k2r * k4f * k4r ^ 2 * NAD * Pyruvate + k2f * k2r ^ 2 * k4f * k4r * NAD * Pyruvate + k10f * k2f ^ 2 * k2r * k4f * NAD ^ 2 * Pyruvate + k10f * k2f * k2r * k4f ^ 2 * NAD * Pyruvate ^ 2 + k10r * k2f * k4f ^ 2 * k4r * NAD * Pyruvate ^ 2 + k10r * k2f ^ 2 * k4f * k4r * NAD ^ 2 * Pyruvate + k2f ^ 2 * k2r * k4f * k4r * NAD ^ 2 * Pyruvate + k2f * k2r * k4f ^ 2 * k4r * NAD * Pyruvate ^ 2) + 1 * (k10r * k2f * k2r * k4r ^ 2 * Lactate * NAD / K1 + k10r * k2f * k2r ^ 2 * k4r * Lactate * NAD / K1 + k10r * k2r ^ 2 * k4f * k4r * NADH * Pyruvate / K3 + k10r * k2r * k4f * k4r ^ 2 * NADH * Pyruvate / K3 + k2r ^ 3 * k4f * k4r * NADH * Pyruvate / K3 + k2r ^ 2 * k4f * k4r ^ 2 * NADH * Pyruvate / K3 + k10r * k2f * k2r * k4f * k4r * Lactate * NAD * Pyruvate / K1 + k10r * k2f ^ 2 * k2r * k4r * Lactate * NAD ^ 2 / K1 + k10r * k2f * k2r * k4f * k4r * NAD * NADH * Pyruvate / K3 + k2f * k2r ^ 2 * k4f * k4r * NAD * NADH * Pyruvate / K3 + k10r * k2r * k4f ^ 2 * k4r * NADH * Pyruvate ^ 2 / K3 + k2r ^ 2 * k4f ^ 2 * k4r * NADH * Pyruvate ^ 2 / K3))",6e8dd4e29e8099d8,,0.021271510601971685,,,,,,,,7.2701418864254e-6,,,,,,,,,,691592.3423064759,,,,,,,,,5004.366361112774,4.725571238936747,,,11206.770729287979,0.4155459749412018,,,,,,,,,
7,0.013691510132885772,"EnzymeMechanism{((:NADH, :Pyruvate), (:Lactate, :NAD), ()), (((:E, :Lactate), (:E_Lactate,), true, 1), ((:E, :NAD), (:E_NAD,), true, 2), ((:E, :NADH), (:E_NADH,), false, 3), ((:E, :Pyruvate), (:E_Pyruvate,), false, 4), ((:E_Lactate, :NAD), (:E_Lactate_NAD,), true, 2), ((:E_Lactate, :NADH), (:E_Lactate_NADH,), false, 3), ((:E_NAD, :Pyruvate), (:E_NAD_Pyruvate,), false, 4), ((:E_NADH, :Lactate), (:E_Lactate_NADH,), true, 1), ((:E_NADH, :Pyruvate), (:E_NADH_Pyruvate,), false, 4), ((:E_NADH_Pyruvate,), (:E_Lactate_NAD,), false, 5), ((:E_Pyruvate, :NAD), (:E_NAD_Pyruvate,), true, 2))}","(; K1, K2, k3f, k3r, k4f, k4r, k10f, Keq, E_total) = params
(; NADH, Pyruvate, Lactate, NAD) = concs
k10r = (1 / Keq) * (1 / (1 / K1)) * (1 / (1 / K2)) * k3f * (1 / k3r) * k4f * (1 / k4r) * k10f
v = E_total * (k10f * k3f * k4f * k4r * NADH * Pyruvate + k10f * k3f * k4f * k4r * NAD * NADH * Pyruvate / K2 + (Lactate / K1) * (k10f * k3f * k4f * k4r * NADH * Pyruvate + k10f * k3f * k4f * k4r * NAD * NADH * Pyruvate / K2 - (k10r * k3r * k4r ^ 2 * NAD / K2 + k10r * k3r * k4r ^ 2 * Lactate * NAD / (K1 * K2) + k10r * k3r * k4r ^ 2 * NAD ^ 2 / K2 ^ 2 + k10r * k3r * k4r ^ 2 * Lactate * NAD ^ 2 / (K1 * K2 ^ 2)))) / ((1 + Lactate / K1) * (1 + NAD / K2) * (k10f * k3r * k4r + k3r * k4r ^ 2 + k10f * k3r * k4r * Lactate / K1 + k3r * k4r ^ 2 * Lactate / K1 + k10f * k3r * k4r * NAD / K2 + k3r * k4r ^ 2 * NAD / K2 + k10f * k4f * k4r * Pyruvate + k10f * k3r * k4r * Lactate * NAD / (K1 * K2) + k3r * k4r ^ 2 * Lactate * NAD / (K1 * K2) + k10f * k4f * k4r * NAD * Pyruvate / K2) + (1 + Lactate / K1) * (k10f * k3f * k4r * NADH + k3f * k4r ^ 2 * NADH + k10r * k4r ^ 2 * Lactate * NAD / (K1 * K2) + k10f * k3f * k4r * Lactate * NADH / K1 + k3f * k4r ^ 2 * Lactate * NADH / K1 + k10f * k3f * k4r * NAD * NADH / K2 + k3f * k4r ^ 2 * NAD * NADH / K2 + k10f * k3f * k4r * Lactate * NAD * NADH / (K1 * K2) + k3f * k4r ^ 2 * Lactate * NAD * NADH / (K1 * K2) + k10r * k4r ^ 2 * Lactate * NAD ^ 2 / (K1 * K2 ^ 2)) + (1 + NAD / K2) * (k10f * k3r * k4f * Pyruvate + k3r * k4f * k4r * Pyruvate + k10f * k3r * k4f * Lactate * Pyruvate / K1 + k3r * k4f * k4r * Lactate * Pyruvate / K1 + k10f * k3r * k4f * NAD * Pyruvate / K2 + k3r * k4f * k4r * NAD * Pyruvate / K2 + k10f * k4f ^ 2 * Pyruvate ^ 2 + k10f * k3r * k4f * Lactate * NAD * Pyruvate / (K1 * K2) + k3r * k4f * k4r * Lactate * NAD * Pyruvate / (K1 * K2) + k10f * k4f ^ 2 * NAD * Pyruvate ^ 2 / K2) + 1 * (k10r * k3r * k4r * Lactate * NAD / (K1 * K2) + k3f * k4f * k4r * NADH * Pyruvate + k10r * k4f * k4r * Lactate * NAD * Pyruvate / (K1 * K2) + k10r * k3r * k4r * Lactate ^ 2 * NAD / (K1 ^ 2 * K2) + k10r * k3r * k4r * Lactate * NAD ^ 2 / (K1 * K2 ^ 2) + k3f * k4f * k4r * Lactate * NADH * Pyruvate / K1 + k3f * k4f * k4r * NAD * NADH * Pyruvate / K2 + k3f * k4f * k4r * Lactate * NAD * NADH * Pyruvate / (K1 * K2) + k10r * k4f * k4r * Lactate * NAD ^ 2 * Pyruvate / (K1 * K2 ^ 2) + k10r * k3r * k4r * Lactate ^ 2 * NAD ^ 2 / (K1 ^ 2 * K2 ^ 2)))",bdc625b64b0b0691,,0.02362033927761846,,,,,,0.0009450746308664077,,,,,,,,,,,,0.9999999999999997,,,,,,,,,,,1.6524586864294794e6,10.508305407011452,9032.694316332078,0.4175727604242343,,,,,,,,,
7,0.015005308688731194,"EnzymeMechanism{((:NADH, :Pyruvate), (:Lactate, :NAD), ()), (((:E, :Lactate), (:E_Lactate,), false, 1), ((:E, :NAD), (:E_NAD,), true, 2), ((:E, :NADH), (:E_NADH,), true, 3), ((:E, :Pyruvate), (:E_Pyruvate,), false, 4), ((:E_Lactate, :NAD), (:E_Lactate_NAD,), true, 2), ((:E_Lactate, :NADH), (:E_Lactate_NADH,), true, 3), ((:E_NAD, :Pyruvate), (:E_NAD_Pyruvate,), false, 4), ((:E_NADH, :Lactate), (:E_Lactate_NADH,), false, 1), ((:E_NADH, :Pyruvate), (:E_NADH_Pyruvate,), false, 4), ((:E_NADH_Pyruvate,), (:E_Lactate_NAD,), false, 5), ((:E_Pyruvate, :NAD), (:E_NAD_Pyruvate,), true, 2))}","(; k1f, k1r, K2, K3, k4f, k4r, k10f, Keq, E_total) = params
(; NADH, Pyruvate, Lactate, NAD) = concs
k10r = (1 / Keq) * (1 / k1f) * k1r * (1 / (1 / K2)) * (1 / K3) * k4f * (1 / k4r) * k10f
v = E_total * (k10f * k1r * k4f * k4r * NADH * Pyruvate / K3 + k10f * k1r * k4f * k4r * NADH ^ 2 * Pyruvate / K3 ^ 2 + (NAD / K2) * (k10f * k1r * k4f * k4r * NADH * Pyruvate / K3 + k10f * k1r * k4f * k4r * NADH ^ 2 * Pyruvate / K3 ^ 2 - (k10r * k1f * k4r ^ 2 * Lactate + k10r * k1f * k4r ^ 2 * Lactate * NAD / K2 + k10r * k1f * k4r ^ 2 * Lactate * NADH / K3 + k10r * k1f * k4r ^ 2 * Lactate * NAD * NADH / (K2 * K3)))) / ((1 + NAD / K2 + NADH / K3) * (k10f * k1r * k4r + k1r * k4r ^ 2 + k10f * k1r * k4r * NAD / K2 + k10r * k4r ^ 2 * NAD / K2 + k1r * k4r ^ 2 * NAD / K2 + k10f * k1r * k4r * NADH / K3 + k1r * k4r ^ 2 * NADH / K3 + k10f * k1r * k4r * NAD * NADH / (K2 * K3) + k1r * k4r ^ 2 * NAD * NADH / (K2 * K3) + k10r * k4r ^ 2 * NAD ^ 2 / K2 ^ 2) + (1 + NAD / K2 + NADH / K3) * (k10f * k1f * k4r * Lactate + k1f * k4r ^ 2 * Lactate + k10f * k1f * k4r * Lactate * NAD / K2 + k1f * k4r ^ 2 * Lactate * NAD / K2 + k10f * k1f * k4r * Lactate * NADH / K3 + k1f * k4r ^ 2 * Lactate * NADH / K3 + k10f * k4f * k4r * NADH * Pyruvate / K3 + k10f * k1f * k4r * Lactate * NAD * NADH / (K2 * K3) + k1f * k4r ^ 2 * Lactate * NAD * NADH / (K2 * K3) + k10f * k4f * k4r * NAD * NADH * Pyruvate / (K2 * K3)) + (1 + NAD / K2) * (k10f * k1r * k4f * Pyruvate + k1r * k4f * k4r * Pyruvate + k10f * k1r * k4f * NAD * Pyruvate / K2 + k10r * k4f * k4r * NAD * Pyruvate / K2 + k1r * k4f * k4r * NAD * Pyruvate / K2 + k10f * k1r * k4f * NADH * Pyruvate / K3 + k1r * k4f * k4r * NADH * Pyruvate / K3 + k10f * k1r * k4f * NAD * NADH * Pyruvate / (K2 * K3) + k1r * k4f * k4r * NAD * NADH * Pyruvate / (K2 * K3) + k10r * k4f * k4r * NAD ^ 2 * Pyruvate / K2 ^ 2) + 1 * (k10r * k1f * k4r * Lactate * NAD / K2 + k1r * k4f * k4r * NADH * Pyruvate / K3 + k10r * k1f * k4r * Lactate * NAD * NADH / (K2 * K3) + k10r * k4f * k4r * NAD * NADH * Pyruvate / (K2 * K3) + k1r * k4f * k4r * NAD * NADH * Pyruvate / (K2 * K3) + k10r * k1f * k4r * Lactate * NAD ^ 2 / K2 ^ 2 + k1r * k4f * k4r * NADH ^ 2 * Pyruvate / K3 ^ 2 + k10r * k1f * k4r * Lactate * NAD ^ 2 * NADH / (K2 ^ 2 * K3) + k10r * k4f * k4r * NAD ^ 2 * NADH * Pyruvate / (K2 ^ 2 * K3) + k1r * k4f * k4r * NAD * NADH ^ 2 * Pyruvate / (K2 * K3 ^ 2)))",32dc8f1ad57733b1,,,,,,,,0.019413497934665378,,7.319683047544606e-6,,,,,,,,,,4.5752617219467915,,,,,,,60.524883388647126,1.2796998031952418,,,,,9066.049483007688,0.33728083396822284,,,,,,,,,
6,0.015017269433130878,"EnzymeMechanism{((:NADH, :Pyruvate), (:Lactate, :NAD), ()), (((:E, :Lactate), (:E_Lactate,), true, 1), ((:E, :NAD), (:E_NAD,), true, 2), ((:E, :NADH), (:E_NADH,), true, 3), ((:E, :Pyruvate), (:E_Pyruvate,), false, 4), ((:E_Lactate, :NAD), (:E_Lactate_NAD,), true, 5), ((:E_Lactate, :NADH), (:E_Lactate_NADH,), true, 3), ((:E_NAD, :Pyruvate), (:E_NAD_Pyruvate,), false, 4), ((:E_NADH, :Lactate), (:E_Lactate_NADH,), true, 1), ((:E_NADH, :Pyruvate), (:E_NADH_Pyruvate,), false, 4), ((:E_NADH_Pyruvate,), (:E_Lactate_NAD,), false, 6), ((:E_Pyruvate, :NAD), (:E_NAD_Pyruvate,), true, 5))}","(; K1, K2, K3, k4f, k4r, k10f, Keq, E_total) = params
(; NADH, Pyruvate, Lactate, NAD) = concs
K5 = 1 / (1 / K2)
k10r = (1 / Keq) * (1 / (1 / K1)) * (1 / (1 / K2)) * (1 / K3) * k4f * (1 / k4r) * k10f
v = E_total * (k10f * k4f * k4r * NADH * Pyruvate / K3 + k10f * k4f * k4r * NAD * NADH * Pyruvate / (K3 * K5) + (Lactate / K1) * (-k10r * k4r ^ 2 * NAD / K5 + k10r * k4r ^ 2 * NAD ^ 2 / K5 ^ 2)) / ((NAD / K2 + Lactate * NAD / (K1 * K5) + (1 + Lactate / K1) * (1 + NADH / K3)) * (k10f * k4r + k4r ^ 2 + k10f * k4r * NAD / K5 + k4r ^ 2 * NAD / K5) + (1 + NAD / K5) * (k10f * k4f * Pyruvate + k4f * k4r * Pyruvate + k10f * k4f * NAD * Pyruvate / K2 + k4f * k4r * NAD * Pyruvate / K2) + 1 * (k10r * k4r * Lactate * NAD / (K1 * K5) + k4f * k4r * NADH * Pyruvate / K3 + k10r * k4r * Lactate * NAD ^ 2 / (K1 * K5 ^ 2) + k4f * k4r * NAD * NADH * Pyruvate / (K3 * K5)))",2f08708e3ed1522b,,0.0212715064086345,,,,,,0.0009442901362266685,,7.270140262026696e-6,,,,,,,,,,0.9999999999999999,,,,,,,,,,,,,12287.258999894395,0.45561028079397153,,,,,,,,,
7,0.014549031262662129,"EnzymeMechanism{((:NADH, :Pyruvate), (:Lactate, :NAD), ()), (((:E, :Lactate), (:E_Lactate,), true, 1), ((:E, :NAD), (:E_NAD,), true, 2), ((:E, :NADH), (:E_NADH,), true, 3), ((:E, :Pyruvate), (:E_Pyruvate,), false, 4), ((:E_Lactate, :NAD), (:E_Lactate_NAD,), true, 5), ((:E_Lactate, :NADH), (:E_Lactate_NADH,), true, 3), ((:E_NAD, :Pyruvate), (:E_NAD_Pyruvate,), false, 4), ((:E_NADH, :Lactate), (:E_Lactate_NADH,), true, 1), ((:E_NADH, :Pyruvate), (:E_NADH_Pyruvate,), false, 4), ((:E_NADH_Pyruvate,), (:E_Lactate_NAD,), false, 6), ((:E_Pyruvate, :NAD), (:E_NAD_Pyruvate,), true, 2))}","(; K1, K2, K3, k4f, k4r, K5, k10f, Keq, E_total) = params
(; NADH, Pyruvate, Lactate, NAD) = concs
k10r = (1 / Keq) * (1 / (1 / K1)) * (1 / K3) * k4f * (1 / k4r) * (1 / (1 / K5)) * k10f
v = E_total * (k10f * k4f * k4r * NADH * Pyruvate / K3 + k10f * k4f * k4r * NAD * NADH * Pyruvate / (K2 * K3) + (Lactate / K1) * (-k10r * k4r ^ 2 * NAD / K5 + k10r * k4r ^ 2 * NAD ^ 2 / (K2 * K5))) / ((NAD / K2 + Lactate * NAD / (K1 * K5) + (1 + Lactate / K1) * (1 + NADH / K3)) * (k10f * k4r + k4r ^ 2 + k10f * k4r * NAD / K2 + k4r ^ 2 * NAD / K2) + (1 + NAD / K2) * (k10f * k4f * Pyruvate + k4f * k4r * Pyruvate + k10f * k4f * NAD * Pyruvate / K2 + k4f * k4r * NAD * Pyruvate / K2) + 1 * (k10r * k4r * Lactate * NAD / (K1 * K5) + k4f * k4r * NADH * Pyruvate / K3 + k10r * k4r * Lactate * NAD ^ 2 / (K1 * K2 * K5) + k4f * k4r * NAD * NADH * Pyruvate / (K2 * K3)))",74203e487320d688,,0.020115285276695087,,,,,,0.0009068428234024143,,6.759660742015767e-6,,,,3.242726143346358e6,,,,,,0.9999999999999998,,,,,,,,,,,,,11268.047488146822,0.3886730614322969,,,,,,,,,
7,0.015017269433130797,"EnzymeMechanism{((:NADH, :Pyruvate), (:Lactate, :NAD), ()), (((:E, :Lactate), (:E_Lactate,), true, 1), ((:E, :NAD), (:E_NAD,), true, 2), ((:E, :NADH), (:E_NADH,), true, 3), ((:E, :Pyruvate), (:E_Pyruvate,), false, 4), ((:E_Lactate, :NAD), (:E_Lactate_NAD,), true, 2), ((:E_Lactate, :NADH), (:E_Lactate_NADH,), true, 3), ((:E_NAD, :Pyruvate), (:E_NAD_Pyruvate,), false, 4), ((:E_NADH, :Lactate), (:E_Lactate_NADH,), true, 1), ((:E_NADH, :Pyruvate), (:E_NADH_Pyruvate,), false, 4), ((:E_NADH_Pyruvate,), (:E_Lactate_NAD,), false, 5), ((:E_Pyruvate, :NAD), (:E_NAD_Pyruvate,), true, 6))}","(; K1, K2, K3, k4f, k4r, k10f, K11, Keq, E_total) = params
(; NADH, Pyruvate, Lactate, NAD) = concs
k10r = (1 / Keq) * (1 / (1 / K1)) * (1 / (1 / K2)) * (1 / K3) * k4f * (1 / k4r) * k10f
v = E_total * (k10f * k4f * k4r * NADH * Pyruvate / K3 + k10f * k4f * k4r * NAD * NADH * Pyruvate / (K11 * K3) + (Lactate / K1) * (-k10r * k4r ^ 2 * NAD / K2 + k10r * k4r ^ 2 * NAD ^ 2 / (K11 * K2))) / ((1 + NAD / K2 + NADH / K3) * (1 + Lactate / K1) * (k10f * k4r + k4r ^ 2 + k10f * k4r * NAD / K11 + k4r ^ 2 * NAD / K11) + (1 + NAD / K11) * (k10f * k4f * Pyruvate + k4f * k4r * Pyruvate + k10f * k4f * NAD * Pyruvate / K2 + k4f * k4r * NAD * Pyruvate / K2) + 1 * (k10r * k4r * Lactate * NAD / (K1 * K2) + k4f * k4r * NADH * Pyruvate / K3 + k10r * k4r * Lactate * NAD ^ 2 / (K1 * K11 * K2) + k4f * k4r * NAD * NADH * Pyruvate / (K11 * K3)))",5a24802b0d58cd7e,,0.02127150598485082,,1.668491082477799e6,,,,0.0009442900346167016,,7.270141080262545e-6,,,,,,,,,,1.0,,,,,,,,,,,,,12287.256235015402,0.4556102068858769,,,,,,,,,
6,0.01501726943313074,"EnzymeMechanism{((:NADH, :Pyruvate), (:Lactate, :NAD), ()), (((:E, :Lactate), (:E_Lactate,), true, 1), ((:E, :NAD), (:E_NAD,), true, 2), ((:E, :NADH), (:E_NADH,), true, 3), ((:E, :Pyruvate), (:E_Pyruvate,), false, 4), ((:E_Lactate, :NAD), (:E_Lactate_NAD,), true, 2), ((:E_Lactate, :NADH), (:E_Lactate_NADH,), true, 5), ((:E_NAD, :Pyruvate), (:E_NAD_Pyruvate,), false, 4), ((:E_NADH, :Lactate), (:E_Lactate_NADH,), true, 1), ((:E_NADH, :Pyruvate), (:E_NADH_Pyruvate,), false, 4), ((:E_NADH_Pyruvate,), (:E_Lactate_NAD,), false, 6), ((:E_Pyruvate, :NAD), (:E_NAD_Pyruvate,), true, 2))}","(; K1, K2, K3, k4f, k4r, k10f, Keq, E_total) = params
(; NADH, Pyruvate, Lactate, NAD) = concs
K6 = 1 / (1 / K3)
k10r = (1 / Keq) * (1 / (1 / K1)) * (1 / (1 / K2)) * (1 / K3) * k4f * (1 / k4r) * k10f
v = E_total * (k10f * k4f * k4r * NADH * Pyruvate / K3 + (NAD / K2) * (k10f * k4f * k4r * NADH * Pyruvate / K3 - (k10r * k4r ^ 2 * Lactate / K1 + k10r * k4r ^ 2 * Lactate * NAD / (K1 * K2)))) / ((NADH / K3 + Lactate * NADH / (K1 * K6) + (1 + Lactate / K1) * (1 + NAD / K2)) * (k10f * k4r + k4r ^ 2 + k10f * k4r * NAD / K2 + k4r ^ 2 * NAD / K2) + (1 + NAD / K2) * (k10f * k4f * Pyruvate + k4f * k4r * Pyruvate + k10f * k4f * NAD * Pyruvate / K2 + k4f * k4r * NAD * Pyruvate / K2) + 1 * (k10r * k4r * Lactate * NAD / (K1 * K2) + k4f * k4r * NADH * Pyruvate / K3 + k10r * k4r * Lactate * NAD ^ 2 / (K1 * K2 ^ 2) + k4f * k4r * NAD * NADH * Pyruvate / (K2 * K3)))",9f9b0abe18f0dd39,,0.021271504382281207,,,,,,0.0009442900672772683,,7.270141454677976e-6,,,,,,,,,,0.9999999999999999,,,,,,,,,,,,,12287.25863893911,0.4556103140181619,,,,,,,,,
6,0.015017269433130705,"EnzymeMechanism{((:NADH, :Pyruvate), (:Lactate, :NAD), ()), (((:E, :Lactate), (:E_Lactate,), true, 1), ((:E, :NAD), (:E_NAD,), true, 2), ((:E, :NADH), (:E_NADH,), true, 3), ((:E, :Pyruvate), (:E_Pyruvate,), false, 4), ((:E_Lactate, :NAD), (:E_Lactate_NAD,), true, 2), ((:E_Lactate, :NADH), (:E_Lactate_NADH,), true, 3), ((:E_NAD, :Pyruvate), (:E_NAD_Pyruvate,), false, 4), ((:E_NADH, :Lactate), (:E_Lactate_NADH,), true, 5), ((:E_NADH, :Pyruvate), (:E_NADH_Pyruvate,), false, 4), ((:E_NADH_Pyruvate,), (:E_Lactate_NAD,), false, 6), ((:E_Pyruvate, :NAD), (:E_NAD_Pyruvate,), true, 2))}","(; K1, K2, K3, k4f, k4r, k10f, Keq, E_total) = params
(; NADH, Pyruvate, Lactate, NAD) = concs
K8 = 1 / (1 / K1)
k10r = (1 / Keq) * (1 / (1 / K1)) * (1 / (1 / K2)) * (1 / K3) * k4f * (1 / k4r) * k10f
v = E_total * (k10f * k4f * k4r * NADH * Pyruvate / K3 + (NAD / K2) * (k10f * k4f * k4r * NADH * Pyruvate / K3 - (k10r * k4r ^ 2 * Lactate / K1 + k10r * k4r ^ 2 * Lactate * NAD / (K1 * K2)))) / ((1 + NAD / K2 + NADH / K3) * (1 + Lactate / K1) * (k10f * k4r + k4r ^ 2 + k10f * k4r * NAD / K2 + k4r ^ 2 * NAD / K2) + (1 + NAD / K2) * (k10f * k4f * Pyruvate + k4f * k4r * Pyruvate + k10f * k4f * NAD * Pyruvate / K2 + k4f * k4r * NAD * Pyruvate / K2) + 1 * (k10r * k4r * Lactate * NAD / (K1 * K2) + k4f * k4r * NADH * Pyruvate / K3 + k10r * k4r * Lactate * NAD ^ 2 / (K1 * K2 ^ 2) + k4f * k4r * NAD * NADH * Pyruvate / (K2 * K3)))",f6a748cd4b232257,,0.021271504074100663,,,,,,0.0009442900153518441,,7.270140881279008e-6,,,,,,,,,,1.0,,,,,,,,,,,,,12287.260126245053,0.4556103629423979,,,,,,,,,
